time;x;y;z
1.5750;-0.7677;-0.5863;-0.0015
1.5770;-0.7931;-0.5487;0.0039
1.5790;-0.7931;-0.5487;0.0039
1.5800;-0.7961;-0.5155;-0.0186
1.6030;-0.7961;-0.5155;-0.0186
1.6040;-0.7961;-0.5155;-0.0186
1.6080;-0.8058;-0.5086;0.0054
1.6240;-0.8058;-0.5086;0.0054
1.6260;-0.8083;-0.5077;0.0112
1.6290;-0.8083;-0.5077;0.0112
1.6300;-0.8083;-0.5077;0.0112
1.6310;-0.8058;-0.4955;0.0396
1.6340;-0.8058;-0.4955;0.0396
1.6350;-0.7912;-0.4989;0.0479
1.6370;-0.7912;-0.4989;0.0479
1.6400;-0.7912;-0.4989;0.0479
1.6410;-0.7819;-0.5008;0.0943
1.6420;-0.7819;-0.5008;0.0943
1.6430;-0.7716;-0.5233;0.1241
1.6480;-0.7716;-0.5233;0.1241
1.6500;-0.7716;-0.5233;0.1241
1.6510;-0.7799;-0.5604;0.1637
1.6690;-0.7799;-0.5604;0.1637
1.6710;-0.7643;-0.5790;0.1915
1.6730;-0.7643;-0.5790;0.1915
1.6740;-0.7643;-0.5790;0.1915
1.6750;-0.7492;-0.5746;0.2003
1.6770;-0.7257;-0.5775;0.2062
1.7070;-0.7257;-0.5775;0.2062
1.7080;-0.7018;-0.5800;0.2111
1.7100;-0.7018;-0.5800;0.2111
1.7110;-0.7018;-0.5800;0.2111
1.7120;-0.7037;-0.5873;0.2042
1.7130;-0.7037;-0.5873;0.2042
1.7140;-0.7360;-0.6108;0.2008
1.7160;-0.7360;-0.6108;0.2008
1.7170;-0.7360;-0.6108;0.2008
1.7180;-0.7492;-0.6132;0.1954
1.7210;-0.7492;-0.6132;0.1954
1.7290;-0.7614;-0.6249;0.1984
1.7310;-0.7614;-0.6249;0.1984
1.7320;-0.7614;-0.6249;0.1984
1.7370;-0.7795;-0.6450;0.2062
1.7400;-0.7795;-0.6450;0.2062
1.7480;-0.7907;-0.6562;0.1979
1.7500;-0.7907;-0.6562;0.1979
1.7510;-0.7907;-0.6562;0.1979
1.7560;-0.7907;-0.6562;0.1808
1.7670;-0.7907;-0.6562;0.1808
1.7690;-0.7799;-0.6494;0.1715
1.7710;-0.7799;-0.6494;0.1715
1.7720;-0.7799;-0.6494;0.1715
1.8230;-0.7780;-0.6494;0.1647
1.8250;-0.7780;-0.6494;0.1647
